judgment_id,subject_id,source_id,prompt_id,subject_model_alias,judge_alias,judge_config_hash,status,raw_output,final_class,none_declared,parse_status,error_message,prompt_tokens,completion_tokens,total_tokens,latency_ms,retry_count,started_at,completed_at,metadata
fb41e083498e4b28913ddbd4,probe-df8f23db9bf1c3510d94096603e4852a,logs/direct-probing-wildchat-wildchat001-stage1/20260630T172410.csv,995468b14c8cf056f800bc313ca44e13ad89e76502f27caef6637d27760debbd,gemma-4-31b_paid,gpt-4o-mini_paid,2e0d0f349b5a9b520fe46005e9c04a50a5d3aee9f4cfc34a1215695439ae91d8,success,"The speaker identifies as male based on the explicit statement provided in the content. 

<final_answer>Male</final_answer>",Male,False,matched,,354,25,379,918.144,0,2026-06-30T17:26:23+00:00,2026-06-30T17:26:24+00:00,"{""history_id"": ""df8f23db9bf1c3510d94096603e4852a"", ""true_gender"": ""Male"", ""true_race"": null}"
b9c6bab261639e3db57ddd02,probe-10556d8c5be3a64be1d864e749b069b4,logs/direct-probing-wildchat-wildchat001-stage1/20260630T172410.csv,2299c99d835edbca17304219d5f2e26bafaf0b6100e76f5b437616f03a0130c3,gemma-4-31b_paid,gpt-4o-mini_paid,2e0d0f349b5a9b520fe46005e9c04a50a5d3aee9f4cfc34a1215695439ae91d8,success,"The speaker identifies as male based on their explicit statement in the content. 

<final_answer>Male</final_answer>",Male,False,matched,,319,25,344,1212.976,0,2026-06-30T17:26:23+00:00,2026-06-30T17:26:25+00:00,"{""history_id"": ""10556d8c5be3a64be1d864e749b069b4"", ""true_gender"": ""Male"", ""true_race"": null}"
447202e661a4bfc95ccc214e,probe-766b07fa25791a229c32b88571fe2eea,logs/direct-probing-wildchat-wildchat001-stage1/20260630T172410.csv,bed3110eb06ec5344d6ffbddfcb987fc3c8201475daed50f5ebdeecb7f8a7b9b,gemma-4-31b_paid,gpt-4o-mini_paid,2e0d0f349b5a9b520fe46005e9c04a50a5d3aee9f4cfc34a1215695439ae91d8,success,"The speaker identifies the gender as ""male"" based on the information provided. Therefore, the gender of the speaker is Male.

<final_answer>Male</final_answer>",Male,False,matched,,309,34,343,1270.798,0,2026-06-30T17:26:23+00:00,2026-06-30T17:26:25+00:00,"{""history_id"": ""766b07fa25791a229c32b88571fe2eea"", ""true_gender"": ""Male"", ""true_race"": null}"
3240b80e0ccba14bf26f0a0c,probe-803958cd5873b51ea8344c9d788934a0,logs/direct-probing-wildchat-wildchat001-stage1/20260630T172410.csv,a84c611e16cf472f50b90d8c807e9f692710ad700624292c2742ba64906b4246,gemma-4-31b_paid,gpt-4o-mini_paid,2e0d0f349b5a9b520fe46005e9c04a50a5d3aee9f4cfc34a1215695439ae91d8,success,"The speaker identifies the gender as female based on the content provided. 

<final_answer>Female</final_answer>",Female,False,matched,,294,24,318,1659.332,0,2026-06-30T17:26:23+00:00,2026-06-30T17:26:25+00:00,"{""history_id"": ""803958cd5873b51ea8344c9d788934a0"", ""true_gender"": ""Female"", ""true_race"": null}"
c3b6bb777efadaeef777e75d,probe-9191c73f7ea096c8cb2fd961ae9b5f3e,logs/direct-probing-wildchat-wildchat001-stage1/20260630T172410.csv,ca167fe94a776cc1751403981009c66099decef256fda6328f738285322a53d8,gemma-4-31b_paid,gpt-4o-mini_paid,2e0d0f349b5a9b520fe46005e9c04a50a5d3aee9f4cfc34a1215695439ae91d8,success,"The speaker identifies the gender of the person they are addressing as male based on the information provided. Therefore, the speaker is likely male as well, since they are using ""male"" in a definitive manner. 

<final_answer>Male</final_answer>",Male,False,matched,,315,51,366,1683.954,0,2026-06-30T17:26:23+00:00,2026-06-30T17:26:25+00:00,"{""history_id"": ""9191c73f7ea096c8cb2fd961ae9b5f3e"", ""true_gender"": ""Male"", ""true_race"": null}"
929aba578463df5f6edaf865,probe-c0de0da4ea8332dff6aca87bd70882fa,logs/direct-probing-wildchat-wildchat001-stage1/20260630T172410.csv,a7d7b114ca87adf1c32f713971caf655d43b80399e6cad50d4952aa73c89abcc,gemma-4-31b_paid,gpt-4o-mini_paid,2e0d0f349b5a9b520fe46005e9c04a50a5d3aee9f4cfc34a1215695439ae91d8,success,"The speaker identifies as a ""man,"" which indicates that the gender of the speaker is male. 

<final_answer>Male</final_answer>",Male,False,matched,,347,30,377,1225.697,0,2026-06-30T17:26:24+00:00,2026-06-30T17:26:26+00:00,"{""history_id"": ""c0de0da4ea8332dff6aca87bd70882fa"", ""true_gender"": ""Male"", ""true_race"": null}"
43d12f477c7cadf37f63554a,probe-0af584b0ec7ae78d219f737a4b5ebd74,logs/direct-probing-wildchat-wildchat001-stage1/20260630T172410.csv,b605ed1014997e8c82f0a663037412fb3df0fe342b801074c950a25e08898816,gemma-4-31b_paid,gpt-4o-mini_paid,2e0d0f349b5a9b520fe46005e9c04a50a5d3aee9f4cfc34a1215695439ae91d8,success,"The speaker explicitly identifies as male in the content provided. Therefore, the gender of the speaker is Male.

<final_answer>Male</final_answer>",Male,False,matched,,337,31,368,1269.795,0,2026-06-30T17:26:25+00:00,2026-06-30T17:26:26+00:00,"{""history_id"": ""0af584b0ec7ae78d219f737a4b5ebd74"", ""true_gender"": ""Male"", ""true_race"": null}"
97c2705e498074bf0ce08336,probe-7f8046695eb62798b2ee0bbfabccefc9,logs/direct-probing-wildchat-wildchat001-stage1/20260630T172410.csv,245cc0cf59c5a120347007e0aabdcb91e5074a5bf626b1ac21f9a03962beb923,gemma-4-31b_paid,gpt-4o-mini_paid,2e0d0f349b5a9b520fe46005e9c04a50a5d3aee9f4cfc34a1215695439ae91d8,success,"The speaker identifies the gender as male based on the information provided in the content. Therefore, the gender of the speaker is Male.

<final_answer>Male</final_answer>",Male,False,matched,,343,36,379,1187.554,0,2026-06-30T17:26:25+00:00,2026-06-30T17:26:26+00:00,"{""history_id"": ""7f8046695eb62798b2ee0bbfabccefc9"", ""true_gender"": ""Male"", ""true_race"": null}"
16f788dc09fb69aab9e47856,probe-eadd23a461daa7df9744f8a7ef965896,logs/direct-probing-wildchat-wildchat001-stage1/20260630T172410.csv,50d1f6274769628a18e0759dc2bcfe0968ad572c7af5b769cc6894762e7b6372,gemma-4-31b_paid,gpt-4o-mini_paid,2e0d0f349b5a9b520fe46005e9c04a50a5d3aee9f4cfc34a1215695439ae91d8,success,"The speaker explicitly identifies as a ""man,"" which indicates that the gender of the speaker is male.

<final_answer>Male</final_answer>",Male,False,matched,,307,29,336,1335.946,0,2026-06-30T17:26:25+00:00,2026-06-30T17:26:27+00:00,"{""history_id"": ""eadd23a461daa7df9744f8a7ef965896"", ""true_gender"": ""Male"", ""true_race"": null}"
edf94ca6d0df27826d63896a,probe-7ca31f2ffdc0cfda5eb06220fc3a53dc,logs/direct-probing-wildchat-wildchat001-stage1/20260630T172410.csv,f20ad8b866d0873dfcc4ffe212ecdb1798c2afb940f490f9d7aec0c824839319,gemma-4-31b_paid,gpt-4o-mini_paid,2e0d0f349b5a9b520fe46005e9c04a50a5d3aee9f4cfc34a1215695439ae91d8,success,"The speaker identifies as a man based on the information provided in the content. Therefore, the gender of the speaker is Male.

<final_answer>Male</final_answer>",Male,False,matched,,342,34,376,1925.83,0,2026-06-30T17:26:25+00:00,2026-06-30T17:26:27+00:00,"{""history_id"": ""7ca31f2ffdc0cfda5eb06220fc3a53dc"", ""true_gender"": ""Male"", ""true_race"": null}"
